transaction_id,user_email,product_name,product_category,quantity,unit_price,discount_percent,discount_amount,shipping_cost,total_price,purchase_date,purchase_time,payment_method,purchase_status,month,year
M787IWVQ7BB1,ginajay@hotmail.com,skincare set,beauty_products,2,200.92,20,80.37,0,321.47,08/30/2024,14:00:20,credit_card,completed,8,2024
DJOPWJQ1EFD3,quosaintcharlieley@gmail.com,apron,kitchenware,1,47.44,5,2.37,10.4,55.47,08/31/2024,17:56:57,stripe,completed,8,2024
KJNCNTWC07U2,yanvanisla@gmail.com,young adult novel,books,1,51.97,0,0.0,0,51.97,08/30/2024,22:04:48,paypal,completed,8,2024
NBNMLOAPCUXP,peterbella@gmail.com,camera,electronics,1,242.82,0,0.0,0,242.82,08/25/2024,09:35:49,stripe,completed,8,2024
ZIV2MTCFX4HM,peterbella@gmail.com,shoe bags,footwear,3,450.13,0,0.0,0,1350.4,08/09/2024,09:11:26,paypal,completed,8,2024
EZ4PNL59OHMK,adapaul@aol.com,hairbrush,beauty_products,5,10.0,0,0.0,0,50.01,08/16/2024,18:43:00,credit_card,completed,8,2024
V1C4D7ZIL02M,adapaul@aol.com,cutting board,kitchenware,1,237.57,0,0.0,0,237.57,08/26/2024,13:08:35,credit_card,completed,8,2024
SD7SHBF24WIM,adapaul@aol.com,pressure cooker,kitchenware,1,438.5,20,87.7,0,350.8,08/14/2024,04:32:41,paypal,completed,8,2024
SQRHZA0MBBI4,adapaul@aol.com,mattress protector,furniture,1,1277.52,20,255.5,0,1022.01,08/15/2024,04:07:50,stripe,completed,8,2024
W9SFY95RJ8RK,calevaley@protonmail.com,phone case,electronics,1,3270.16,0,0.0,0,3270.16,08/08/2024,08:03:53,stripe,completed,8,2024
ZSWZ0LOSJKYD,ikesaintsia@outlook.com,dining table accessories,furniture,1,2023.96,0,0.0,0,2023.96,08/26/2024,11:03:23,stripe,completed,8,2024
2XOUCWV2TIRS,beaoulaley@protonmail.com,pet carrier,pet_supplies,1,169.4,0,0.0,0,169.4,08/27/2024,17:12:56,credit_card,completed,8,2024
S4F7Q4HR15YP,kaivanyas@outlook.com,mystery novel,books,1,96.29,10,9.63,0,86.66,08/31/2024,11:23:19,paypal,completed,8,2024
SOTIL33YCD21,liamyas@gmail.com,flip flops,footwear,1,185.38,0,0.0,0,185.38,08/06/2024,06:58:34,paypal,completed,8,2024
421EVPB27X7G,alicevic@gmail.com,air purifier,home_appliances,1,3898.54,5,194.93,0,3703.62,08/03/2024,09:30:05,paypal,completed,8,2024
CC2SR8XHP823,alicevic@gmail.com,poetry collection,books,1,94.19,0,0.0,0,94.19,08/02/2024,00:02:23,stripe,completed,8,2024
FNI06DNGNAUT,yandisia@gmail.com,pet travel bag,pet_supplies,1,125.6,15,18.84,0,106.76,08/25/2024,21:02:03,paypal,completed,8,2024
1E1CHKI4J3ZQ,yandisia@gmail.com,kitchen towels,kitchenware,1,264.83,10,26.48,0,238.35,08/16/2024,20:02:07,credit_card,completed,8,2024
2A699QXA4WNT,ikemckateley@gmail.com,slotted spoon,kitchenware,1,330.46,0,0.0,0,330.46,08/29/2024,03:03:18,paypal,completed,8,2024
PYRZS54XUI08,ikemckateley@gmail.com,humidifier filters,home_appliances,1,832.15,15,124.82,0,707.33,08/16/2024,18:18:40,stripe,completed,8,2024
YF535FQH4C87,ikemckateley@gmail.com,hairbrush,beauty_products,1,9.9,0,0.0,5.15,15.05,08/08/2024,12:51:16,paypal,completed,8,2024
PO1HS5UI6UDQ,ikemckateley@gmail.com,facial tissues,beauty_products,1,109.6,0,0.0,0,109.6,08/24/2024,11:23:04,credit_card,completed,8,2024
4IZUE9EIWS2L,evenate@aol.com,kitchen gadgets set,kitchenware,4,636.28,0,0.0,0,2545.12,08/28/2024,20:47:05,paypal,completed,8,2024
1C7F471J3YCM,natepaulton@gmail.com,science kits,toys,4,351.6,25,351.6,0,1054.79,08/01/2024,03:44:09,stripe,completed,8,2024
CZVRVTJEDBBF,deeogia@outlook.com,gaming headset,electronics,3,1022.51,0,0.0,0,3067.52,08/22/2024,22:18:09,paypal,completed,8,2024
0KJU81TP4LN8,deeogia@outlook.com,basketball hoop,sports_equipment,1,4035.18,10,403.52,0,3631.66,08/29/2024,03:14:47,credit_card,completed,8,2024
WDWUYZCUVMRN,gabedizia@gmail.com,t-shirt,clothing,1,600.4,0,0.0,0,600.4,08/31/2024,20:36:45,paypal,completed,8,2024
RHI624XYBCU1,halora@gmail.com,external hard drive,electronics,1,2970.02,0,0.0,0,2970.02,08/03/2024,02:02:43,paypal,completed,8,2024
TJ7QZDM68206,halora@gmail.com,exercise ball,sports_equipment,1,2182.86,0,0.0,0,2182.86,08/28/2024,06:09:24,credit_card,completed,8,2024
I5V52OO57RPC,halora@gmail.com,office chair,furniture,1,8637.29,0,0.0,0,8637.29,08/12/2024,10:26:55,credit_card,completed,8,2024
RO51T1XOGWWT,halora@gmail.com,yoga blocks,sports_equipment,1,1962.95,0,0.0,0,1962.95,08/02/2024,08:36:27,credit_card,completed,8,2024
2BJJZA9GFPCX,halora@gmail.com,slippers,footwear,1,510.63,0,0.0,0,510.63,08/17/2024,01:01:43,stripe,completed,8,2024
8OCYTUQEOGBC,halora@gmail.com,dining table,furniture,1,7279.85,0,0.0,0,7279.85,08/16/2024,10:20:19,credit_card,completed,8,2024
GII1JAIXGOAF,halora@gmail.com,dress shirt,clothing,1,585.91,0,0.0,0,585.91,08/12/2024,00:37:13,credit_card,completed,8,2024
U56LMXDBMNS8,caimacolivia@gmail.com,blazer,clothing,1,553.12,5,27.66,0,525.47,08/10/2024,07:24:13,credit_card,completed,8,2024
I3BTSFX6W7NY,caimacolivia@gmail.com,sofa covers,furniture,1,384.73,0,0.0,0,384.73,08/20/2024,12:12:25,credit_card,completed,8,2024
FX3IXTXY7DAC,caimacolivia@gmail.com,storage ottoman,furniture,1,8489.76,0,0.0,0,8489.76,08/11/2024,10:38:00,stripe,completed,8,2024
PBRED62FWGPL,caimacolivia@gmail.com,hoodie,clothing,1,491.21,0,0.0,0,491.21,08/14/2024,02:30:23,paypal,completed,8,2024
KX9QU92O6HYY,peterdidee@gmail.com,blender,home_appliances,4,4988.82,0,0.0,0,19955.27,08/11/2024,05:37:05,paypal,completed,8,2024
LYUGS8HNRZ7X,peterdidee@gmail.com,jump rope,sports_equipment,1,1737.85,20,347.57,0,1390.28,08/26/2024,14:11:23,paypal,completed,8,2024
L94WOC45DPLG,peterdidee@gmail.com,laptop,electronics,1,1368.51,0,0.0,0,1368.51,08/29/2024,00:54:06,stripe,completed,8,2024
A7FEVR6V24IQ,viakia@outlook.com,pet comb,pet_supplies,4,170.17,20,136.13,0,544.53,08/13/2024,13:45:58,credit_card,completed,8,2024
8ZBFHX3KYCD6,abesaintxan@aol.com,book covers,books,5,58.95,25,73.69,0,221.07,08/14/2024,09:03:39,credit_card,completed,8,2024
33851QMTBAQF,rexalemma@gmail.com,young adult novel,books,4,51.81,10,20.72,0,186.52,08/01/2024,16:31:50,paypal,completed,8,2024
LPRL37L841LQ,troyoalice@gmail.com,rice cooker,home_appliances,2,3933.24,10,786.65,0,7079.83,08/24/2024,00:08:54,paypal,completed,8,2024
QZKD47L9APZP,nedvic@outlook.com,smartphone,electronics,1,346.98,0,0.0,0,346.98,08/13/2024,18:24:40,stripe,completed,8,2024
DIBGZM2ELM1S,nedvic@outlook.com,children's book,books,1,43.13,0,0.0,7.82,50.95,08/09/2024,16:59:18,credit_card,completed,8,2024
1KTN4WQL5M0T,nedvic@outlook.com,trampoline accessories,toys,1,14.6,0,0.0,8.19,22.79,08/28/2024,10:25:26,credit_card,completed,8,2024
GLJRRT5ZJNWH,nedvic@outlook.com,action camera mount,electronics,1,1048.61,0,0.0,0,1048.61,08/25/2024,07:36:43,paypal,completed,8,2024
YFYQBN18EDTY,johnvonxiason@icloud.com,elliptical machine,sports_equipment,1,1628.2,0,0.0,0,1628.2,08/25/2024,02:52:43,stripe,completed,8,2024
JHFB0WDGI51T,johnvonxiason@icloud.com,mixing bowls,kitchenware,4,124.45,0,0.0,0,497.8,08/09/2024,02:59:22,stripe,completed,8,2024
N9ZZNME3SX19,johnvonxiason@icloud.com,camera,electronics,1,242.3,15,36.34,0,205.95,08/16/2024,10:30:25,credit_card,completed,8,2024
RMEJKLVEK5PM,johnvonxiason@icloud.com,blender,home_appliances,1,4978.68,0,0.0,0,4978.68,08/19/2024,10:09:40,stripe,completed,8,2024
UUFW6GXZ7E09,jackvia@yahoo.com,exercise resistance bands,sports_equipment,1,877.73,0,0.0,0,877.73,08/26/2024,03:49:45,credit_card,completed,8,2024
YFMIJDFI6EFK,jackvia@yahoo.com,play kitchen,toys,1,221.42,0,0.0,0,221.42,08/19/2024,23:19:56,paypal,completed,8,2024
VRLSNWL1WL74,jackvia@yahoo.com,smartphone,electronics,2,343.91,0,0.0,0,687.82,08/04/2024,21:21:14,stripe,completed,8,2024
1A9Z1KPWKUCW,jadedevivsen@icloud.com,washing machine,home_appliances,1,1347.83,0,0.0,0,1347.83,08/30/2024,05:39:16,paypal,completed,8,2024
WSKLTSIPCGM2,jadedevivsen@icloud.com,coat,clothing,1,170.14,0,0.0,0,170.14,08/17/2024,21:54:14,credit_card,completed,8,2024
WCEAH4Q69MDN,alicesaintvera@outlook.com,desk organizers,furniture,1,1848.72,20,369.74,0,1478.98,08/29/2024,18:31:41,credit_card,completed,8,2024
3936WV2FCPT1,alicesaintvera@outlook.com,trampoline,toys,1,354.68,0,0.0,0,354.68,08/23/2024,07:29:47,stripe,completed,8,2024
