transaction_id,user_email,product_name,product_category,quantity,unit_price,discount_percent,discount_amount,shipping_cost,total_price,purchase_date,purchase_time,payment_method,purchase_status,month,year
GUN76P3GB45L,udoxan@aol.com,pet travel bag,pet_supplies,1,123.73,10,12.37,0,111.35,03/12/2024,10:20:02,credit_card,completed,3,2024
OCVOTZ809ZFG,udoxan@aol.com,rice cooker parts,home_appliances,1,698.6,0,0.0,0,698.6,03/01/2024,20:55:40,stripe,completed,3,2024
HNJIBUSU0FCH,udoxan@aol.com,exercise resistance bands,sports_equipment,1,866.53,0,0.0,0,866.53,03/03/2024,23:12:28,stripe,completed,3,2024
BJG3GFBDYOGK,lunaliam@yahoo.com,ankle boots,footwear,2,1188.07,5,118.81,0,2257.34,03/14/2024,16:32:56,credit_card,completed,3,2024
2MEKTKZVSSDC,lunaliam@yahoo.com,parka,clothing,1,365.34,0,0.0,0,365.34,03/12/2024,10:07:59,credit_card,completed,3,2024
J9L3XPMC3NVX,lunaliam@yahoo.com,underwear,clothing,1,297.95,0,0.0,0,297.95,03/27/2024,15:25:17,credit_card,completed,3,2024
RH2AJ9F9TNKJ,moedeliam@hotmail.com,monitor stand,electronics,1,1659.82,0,0.0,0,1659.82,03/31/2024,06:27:00,stripe,completed,3,2024
1MU6OD5F2116,moedeliam@hotmail.com,action camera,electronics,1,6374.81,0,0.0,0,6374.81,03/06/2024,14:31:10,paypal,completed,3,2024
IUZZZIY5PGXG,moedeliam@hotmail.com,skincare set,beauty_products,1,195.64,0,0.0,0,195.64,03/06/2024,14:24:44,stripe,completed,3,2024
44MR5L40T4WV,moedeliam@hotmail.com,bar stools,furniture,1,1377.19,0,0.0,0,1377.19,03/08/2024,05:53:32,paypal,completed,3,2024
DZ9YQABEVYJL,quacharlieley@outlook.com,makeup remover wipes,beauty_products,1,50.17,0,0.0,0,50.17,03/12/2024,12:20:26,credit_card,completed,3,2024
CMT005SDUCVH,hankoora@yahoo.com,makeup brushes,beauty_products,2,38.2,0,0.0,0,76.39,03/02/2024,03:29:15,paypal,completed,3,2024
UFJBWZLOS1OU,hankoora@yahoo.com,board game storage,toys,2,39.64,0,0.0,0,79.28,03/25/2024,09:50:28,credit_card,completed,3,2024
VYCEJPQOASBW,hankoora@yahoo.com,kitchen gadgets set,kitchenware,1,620.8,0,0.0,0,620.8,03/08/2024,05:14:30,paypal,completed,3,2024
D038NZOZBC76,hankoora@yahoo.com,ceramic cookware,kitchenware,1,556.87,0,0.0,0,556.87,03/27/2024,21:06:16,paypal,completed,3,2024
K94WHF3IIAJP,hankoora@yahoo.com,toaster accessories,home_appliances,1,1371.34,0,0.0,0,1371.34,03/14/2024,21:11:20,stripe,completed,3,2024
PDP7T49HEXTB,hankoora@yahoo.com,air purifier,home_appliances,1,3847.0,0,0.0,0,3847.0,03/29/2024,03:24:12,paypal,completed,3,2024
ZZL1I43EY3BH,hankoora@yahoo.com,ladle,kitchenware,1,316.22,0,0.0,0,316.22,03/21/2024,19:37:49,paypal,completed,3,2024
1P8YIAKYUWSK,hankoora@yahoo.com,desk,furniture,1,9423.92,0,0.0,0,9423.92,03/16/2024,22:50:53,stripe,completed,3,2024
AS6DPDRFXH4N,hankoora@yahoo.com,mystery novel,books,1,94.77,0,0.0,0,94.77,03/11/2024,01:15:27,credit_card,completed,3,2024
DVJPK8VBL8T1,hankoora@yahoo.com,water heater parts,home_appliances,3,1026.7,10,308.01,0,2772.1,03/05/2024,23:16:35,paypal,completed,3,2024
YUNNZB657CB5,timmcmiaton@hotmail.com,toy organizers,toys,1,271.72,0,0.0,0,271.72,03/02/2024,08:48:24,credit_card,completed,3,2024
58DIIXC2LMPW,timmcmiaton@hotmail.com,humidifier filters,home_appliances,1,810.54,0,0.0,0,810.54,03/30/2024,00:09:10,paypal,completed,3,2024
LZJU15ODIQV1,timmcmiaton@hotmail.com,bookends,books,1,70.53,0,0.0,0,70.53,03/10/2024,17:56:35,stripe,completed,3,2024
LIAVBQEW0HRD,timmcmiaton@hotmail.com,makeup remover wipes,beauty_products,1,50.65,0,0.0,0,50.65,03/20/2024,03:12:56,paypal,completed,3,2024
OCJH6IJ0MYMS,timmcmiaton@hotmail.com,musical instrument storage,toys,1,267.87,0,0.0,0,267.87,03/03/2024,15:25:10,credit_card,completed,3,2024
HVBMW1NV4ST5,timmcmiaton@hotmail.com,young adult novel,books,1,50.77,5,2.54,11.91,60.14,03/29/2024,05:01:12,stripe,completed,3,2024
QM3OTHK6HDPB,timmcmiaton@hotmail.com,children's book,books,1,41.43,0,0.0,7.87,49.3,03/20/2024,07:58:55,credit_card,completed,3,2024
TX5WUMGL6DS4,timmcmiaton@hotmail.com,pet toothbrush,pet_supplies,1,78.19,0,0.0,0,78.19,03/08/2024,05:24:57,credit_card,completed,3,2024
W0RRUNJLY2B1,timmcmiaton@hotmail.com,textbook,books,3,113.34,0,0.0,0,340.02,03/30/2024,18:17:30,stripe,completed,3,2024
SU0BAJJBZIVL,vicderia@hotmail.com,nail file,beauty_products,1,39.34,15,5.9,0,33.44,03/19/2024,04:48:32,credit_card,completed,3,2024
3SCNUASJUNVA,vicderia@hotmail.com,pet water bowl,pet_supplies,1,39.62,0,0.0,5.56,45.18,03/06/2024,23:38:57,paypal,completed,3,2024
DPGJNL4RRQKX,vicderia@hotmail.com,travel toiletry bag,beauty_products,1,163.26,25,40.81,0,122.44,03/01/2024,11:06:37,stripe,completed,3,2024
DJJGYQR8FFYQ,vicderia@hotmail.com,sports cap,sports_equipment,1,1576.0,0,0.0,0,1576.0,03/05/2024,08:49:47,stripe,completed,3,2024
ZEGDJTIGKLEO,vicderia@hotmail.com,kettlebell set,sports_equipment,1,3672.93,0,0.0,0,3672.93,03/13/2024,23:36:07,paypal,completed,3,2024
88YENRT3MH9Y,vicderia@hotmail.com,pajamas,clothing,5,184.12,0,0.0,0,920.62,03/07/2024,08:13:24,credit_card,completed,3,2024
K7TW0V9F5C3M,vicderia@hotmail.com,accessories,clothing,1,257.73,5,12.89,0,244.85,03/27/2024,14:47:57,credit_card,completed,3,2024
