transaction_id,user_email,product_name,product_category,quantity,unit_price,discount_percent,discount_amount,shipping_cost,total_price,purchase_date,purchase_time,payment_method,purchase_status,month,year
1YHZ1VQ1TPYC,markvanxander@outlook.com,balance board,sports_equipment,1,1922.69,15,288.4,0,1634.29,07/16/2023,19:24:21,credit_card,completed,7,2023
LOSOJWNB46TV,zacksaintwynley@yahoo.com,pet water fountain,pet_supplies,1,112.77,20,22.55,0,90.21,07/26/2023,08:23:16,paypal,completed,7,2023
PP2DSF9NXV47,willxan@hotmail.com,yoga mat,sports_equipment,1,2306.07,10,230.61,0,2075.46,07/21/2023,17:42:42,credit_card,completed,7,2023
I3J2VK8WFXGK,wespam@yahoo.com,vacuum cleaner,home_appliances,1,5267.83,0,0.0,0,5267.83,07/16/2023,12:39:59,paypal,completed,7,2023
AF17XACHHEAW,jakelezed@hotmail.com,pet harness,pet_supplies,1,304.53,0,0.0,0,304.53,07/05/2023,03:40:18,paypal,completed,7,2023
X0T6TCYVDGZD,jakelezed@hotmail.com,jumpsuit,clothing,1,519.75,0,0.0,0,519.75,07/08/2023,14:47:08,stripe,completed,7,2023
MJ4QXC66YZGN,waltquasen@yahoo.com,robot vacuum cleaner,electronics,1,6853.43,5,342.67,0,6510.76,07/04/2023,20:56:11,stripe,completed,7,2023
7MGF5WRSXLH6,markvontimsen@protonmail.com,shoe bags,footwear,1,428.75,0,0.0,0,428.75,07/08/2023,09:59:52,credit_card,completed,7,2023
21R1KPYWJBK9,markvontimsen@protonmail.com,rice cooker,home_appliances,1,3755.56,0,0.0,0,3755.56,07/31/2023,17:06:19,paypal,completed,7,2023
TY8O1UGIO48I,dylanbenley@hotmail.com,sectional sofa,furniture,1,10543.45,0,0.0,0,10543.45,07/01/2023,11:12:28,credit_card,completed,7,2023
6BAV38EOVNF2,xandermctroy@outlook.com,mattress protector,furniture,4,1212.13,20,969.7,0,3878.8,07/09/2023,13:31:59,credit_card,completed,7,2023
