transaction_id,user_email,product_name,product_category,quantity,unit_price,discount_percent,discount_amount,shipping_cost,total_price,purchase_date,purchase_time,payment_method,purchase_status,month,year
6FIUKAF8Q09Y,gusmcbea@outlook.com,pet crate accessories,pet_supplies,1,63.14,0,0.0,0,63.14,06/15/2024,12:22:02,stripe,completed,6,2024
VNLQHHWLSZ6R,gusmcbea@outlook.com,air fryer,kitchenware,1,358.24,0,0.0,0,358.24,06/29/2024,21:38:41,paypal,completed,6,2024
2LVO2NWBIKFV,gusmcbea@outlook.com,slippers,beauty_products,1,235.86,0,0.0,0,235.86,06/20/2024,14:17:34,stripe,completed,6,2024
5U0KD7J5HWLR,gusmcbea@outlook.com,sandals,footwear,1,991.07,5,49.55,0,941.52,06/13/2024,04:06:16,paypal,completed,6,2024
NPBX5V8JHITO,gabelaoona@yahoo.com,lego set,toys,1,170.01,0,0.0,0,170.01,06/12/2024,20:25:18,paypal,completed,6,2024
N7JL467ZJVFT,gabelaoona@yahoo.com,sweatshirt,clothing,2,144.41,0,0.0,0,288.82,06/26/2024,19:55:00,paypal,completed,6,2024
TKOU6Y58GJYA,nedvanliason@yahoo.com,pet training clicker,pet_supplies,1,56.66,0,0.0,0,56.66,06/12/2024,08:34:13,stripe,completed,6,2024
Z85D0KVEKGA4,nedvanliason@yahoo.com,dumbbell set,sports_equipment,1,5319.24,15,797.89,0,4521.36,06/09/2024,08:55:57,credit_card,completed,6,2024
U6RJK0DYDBC1,riamacxia@hotmail.com,kitchen gadgets set,kitchenware,1,633.68,20,126.74,0,506.95,06/14/2024,11:47:52,paypal,completed,6,2024
BX9AB07FLIRY,amberdeemma@outlook.com,electric kettle,home_appliances,1,2667.43,15,400.11,0,2267.32,06/29/2024,19:39:16,stripe,completed,6,2024
67V9OTZ20VYA,amberdeemma@outlook.com,ankle weights,sports_equipment,1,2081.87,0,0.0,0,2081.87,06/14/2024,21:02:23,paypal,completed,6,2024
DCCUC8Y4QWYH,amberdeemma@outlook.com,sweatshirt,clothing,1,145.43,0,0.0,0,145.43,06/30/2024,07:06:41,stripe,completed,6,2024
FB2XM5DT5YPI,amberdeemma@outlook.com,humidifier filters,home_appliances,1,826.8,25,206.7,0,620.1,06/26/2024,05:40:34,stripe,completed,6,2024
Q2CQUYUVS13U,amberdeemma@outlook.com,water heater parts,home_appliances,1,1037.96,0,0.0,0,1037.96,06/05/2024,20:25:26,stripe,completed,6,2024
