transaction_id,user_email,product_name,product_category,quantity,unit_price,discount_percent,discount_amount,shipping_cost,total_price,purchase_date,purchase_time,payment_method,purchase_status,month,year
E1HFOF63GUJG,veraelcharlie@gmail.com,biography,books,1,87.32,0,0.0,0,87.32,09/07/2023,17:18:55,paypal,completed,9,2023
40GEB7P47NMR,veraelcharlie@gmail.com,hair clips,beauty_products,2,39.56,0,0.0,0,79.12,09/24/2023,14:55:01,stripe,completed,9,2023
PP29ZGF1VYLF,veraelcharlie@gmail.com,pet carrier accessories,pet_supplies,1,122.63,0,0.0,0,122.63,09/03/2023,23:57:47,stripe,completed,9,2023
Q2PEPN0O3JV2,veraelcharlie@gmail.com,smart home device,electronics,1,2482.16,0,0.0,0,2482.16,09/15/2023,05:24:58,stripe,completed,9,2023
DBQNQFHAN457,ulalaula@gmail.com,sports towel,sports_equipment,5,1372.58,15,1029.44,0,5833.48,09/22/2023,02:17:29,credit_card,completed,9,2023
B88A3V4DXWJY,ulalaula@gmail.com,air conditioner,home_appliances,1,3880.88,0,0.0,0,3880.88,09/18/2023,01:31:05,credit_card,completed,9,2023
WUYP0QMR6J9J,elivonqua@gmail.com,puzzle storage,toys,1,148.11,25,37.03,0,111.08,09/10/2023,12:33:12,paypal,completed,9,2023
Y0T28IDE13KP,elivonqua@gmail.com,pet comb,pet_supplies,1,161.39,10,16.14,0,145.25,09/19/2023,14:17:18,credit_card,completed,9,2023
0IQ8ZQQGQCBZ,elivonqua@gmail.com,coffee table,furniture,1,7112.02,25,1778.0,0,5334.01,09/26/2023,17:36:22,credit_card,completed,9,2023
I1HYFISK317G,elivonqua@gmail.com,poetry collection,books,1,89.51,20,17.9,0,71.61,09/13/2023,05:43:15,paypal,completed,9,2023
N3MP3WGVRSF9,caidiula@icloud.com,gaming mouse,electronics,2,3093.5,0,0.0,0,6187.0,09/28/2023,08:27:57,stripe,completed,9,2023
P0ZYN0NE6QGI,xansaintgrace@gmail.com,video game console,toys,2,30.59,0,0.0,0,61.19,09/16/2023,04:56:59,stripe,completed,9,2023
6O2YG96EDSOM,xansaintgrace@gmail.com,tweezers,beauty_products,1,133.24,0,0.0,0,133.24,09/15/2023,07:34:25,credit_card,completed,9,2023
ULRIC9JFT25Y,liaelcara@protonmail.com,soccer goal,sports_equipment,1,787.8,0,0.0,0,787.8,09/26/2023,09:49:35,paypal,completed,9,2023
FSQVNVJ5YL26,liaalex@hotmail.com,basketball hoop,sports_equipment,1,3881.29,15,582.19,0,3299.1,09/20/2023,11:24:29,paypal,completed,9,2023
M2JPHS9K4W46,paxdized@yahoo.com,sneaker cleaner,footwear,1,424.82,20,84.96,0,339.86,09/12/2023,22:16:14,credit_card,completed,9,2023
2HQ2UX8RTKWH,paxsaintpaul@gmail.com,pet odor eliminator,pet_supplies,1,38.7,0,0.0,10.96,49.66,09/24/2023,13:49:03,stripe,completed,9,2023
B62LEEQB5DDM,wendynate@gmail.com,monitor,electronics,1,1303.07,15,195.46,0,1107.61,09/30/2023,08:11:03,credit_card,completed,9,2023
7UD8FXFEIYKE,wendynate@gmail.com,children's book,books,3,40.94,20,24.56,0,98.25,09/23/2023,09:31:13,stripe,completed,9,2023
W5Z0M8RD07SA,wendynate@gmail.com,socks,clothing,1,139.73,0,0.0,0,139.73,09/28/2023,01:47:33,credit_card,completed,9,2023
PBA17YYBJ68L,wendynate@gmail.com,phone case,electronics,1,3097.45,0,0.0,0,3097.45,09/02/2023,19:44:54,credit_card,completed,9,2023
E41X213MRIQ7,ambermialey@gmail.com,shoe care kit,footwear,1,97.34,0,0.0,0,97.34,09/21/2023,03:42:54,credit_card,completed,9,2023
1U76K8K3F1S0,olajane@outlook.com,stuffed animals,toys,1,310.79,0,0.0,0,310.79,09/24/2023,04:43:07,credit_card,completed,9,2023
I88UH75ZBXZ0,nedvanpaul@outlook.com,sweater,clothing,1,474.34,0,0.0,0,474.34,09/19/2023,06:05:22,stripe,completed,9,2023
GYOOJGFFLOIO,nedvanpaul@outlook.com,external hard drive,electronics,4,2835.64,0,0.0,0,11342.54,09/25/2023,08:34:00,stripe,completed,9,2023
TUQ7EQXUF6Q4,riadealex@hotmail.com,printer,electronics,5,1526.99,0,0.0,0,7634.96,09/07/2023,12:06:40,paypal,completed,9,2023
R40YU2EWCNZ7,riadealex@hotmail.com,pet shampoo,pet_supplies,1,194.8,0,0.0,0,194.8,09/23/2023,14:00:59,paypal,completed,9,2023
IUASVWJDOV4E,riadealex@hotmail.com,gaming chair,furniture,3,8485.6,0,0.0,0,25456.79,09/12/2023,08:54:13,paypal,completed,9,2023
IJWGXGLRZNVT,jackocaisen@outlook.com,eyelash curler,beauty_products,1,195.04,0,0.0,0,195.04,09/09/2023,01:17:28,stripe,completed,9,2023
LFDIHEYT9U3D,piapax@hotmail.com,toy boxes,toys,1,107.77,5,5.39,0,102.38,09/23/2023,15:29:21,stripe,completed,9,2023
1H45E82PLQDV,piapax@hotmail.com,toaster,home_appliances,1,4123.59,0,0.0,0,4123.59,09/29/2023,22:10:47,stripe,completed,9,2023
47QBKFM5XEYK,piapax@hotmail.com,makeup bag,beauty_products,1,129.7,0,0.0,0,129.7,09/21/2023,03:58:25,stripe,completed,9,2023
1U32EXDHLK3A,piapax@hotmail.com,can opener,kitchenware,3,267.87,0,0.0,0,803.62,09/10/2023,12:09:57,credit_card,completed,9,2023
VI55MTV8BZDI,piapax@hotmail.com,toaster oven,kitchenware,2,683.28,10,136.66,0,1229.9,09/21/2023,10:52:05,credit_card,completed,9,2023
V7Y387AN5P2Z,viafaye@outlook.com,perfume,beauty_products,2,22.03,0,0.0,0,44.06,09/09/2023,02:06:20,credit_card,completed,9,2023
NZNJLG1D8X2J,viafaye@outlook.com,slow cooker,kitchenware,1,692.9,0,0.0,0,692.9,09/18/2023,19:10:19,credit_card,completed,9,2023
ZK7ZY1YS02GQ,viafaye@outlook.com,desk,furniture,1,9086.72,0,0.0,0,9086.72,09/23/2023,15:50:10,stripe,completed,9,2023
MUFDDQH6K5FR,hollyhank@protonmail.com,electric kettle,home_appliances,1,2597.88,0,0.0,0,2597.88,09/11/2023,23:48:19,credit_card,completed,9,2023
9S8LV76U5GF8,hugovantom@yahoo.com,electric kettle parts,home_appliances,1,1088.24,0,0.0,0,1088.24,09/05/2023,12:32:06,paypal,completed,9,2023
WHJBZDH8VYRH,miatom@gmail.com,sports socks,sports_equipment,1,1227.86,0,0.0,0,1227.86,09/19/2023,19:52:19,credit_card,completed,9,2023
MPJRDPIZXELU,miatom@gmail.com,shoe storage,footwear,1,654.75,0,0.0,0,654.75,09/13/2023,08:24:13,stripe,completed,9,2023
VACU7R09Y4B3,liamlamoeley@outlook.com,drone,electronics,1,5019.78,5,250.99,0,4768.79,09/03/2023,23:37:42,paypal,completed,9,2023
GL27YIFO6NEI,liamlamoeley@outlook.com,soccer goal,sports_equipment,1,788.3,0,0.0,0,788.3,09/14/2023,01:43:42,credit_card,completed,9,2023
4Z36ZHNT8F81,wynlevera@protonmail.com,sweater,clothing,1,483.44,0,0.0,0,483.44,09/04/2023,19:24:27,credit_card,completed,9,2023
5NPFU7RO21CO,wynlevera@protonmail.com,jeans,clothing,1,413.34,0,0.0,0,413.34,09/02/2023,21:21:57,credit_card,completed,9,2023
NXTG1MZ2LTPE,wynlevera@protonmail.com,lego set,toys,2,167.56,5,16.76,0,318.35,09/12/2023,03:59:18,credit_card,completed,9,2023
0AC80B5P9CGV,wynlevera@protonmail.com,romance novel,books,1,90.85,25,22.71,0,68.14,09/23/2023,00:02:55,stripe,completed,9,2023
XZ1W0Q220ZUX,wynlevera@protonmail.com,smart home device,electronics,3,2465.43,0,0.0,0,7396.29,09/28/2023,01:29:22,stripe,completed,9,2023
YD8A2D2KW0EO,wynlevera@protonmail.com,sneakers,footwear,1,98.45,10,9.85,0,88.61,09/18/2023,00:54:16,stripe,completed,9,2023
WQO1PD29EAYC,wynlevera@protonmail.com,pet carrier accessories,pet_supplies,1,121.78,0,0.0,0,121.78,09/03/2023,09:39:36,paypal,completed,9,2023
