transaction_id,user_email,product_name,product_category,quantity,unit_price,discount_percent,discount_amount,shipping_cost,total_price,purchase_date,purchase_time,payment_method,purchase_status,month,year
5UTQFG3A0KZF,ambervonbeaton@gmail.com,robot vacuum cleaner,electronics,1,7294.63,5,364.73,0,6929.9,12/12/2024,03:56:07,paypal,completed,12,2024
HMQA9K82OB7I,ambervonbeaton@gmail.com,pilates reformer,sports_equipment,1,4558.71,0,0.0,0,4558.71,12/09/2024,00:51:14,credit_card,completed,12,2024
7DRKDJD60WN5,katestxia@gmail.com,dining table,furniture,2,7316.14,0,0.0,0,14632.29,12/10/2024,04:34:09,credit_card,completed,12,2024
57JQTXN8FO8T,johnryan@protonmail.com,4K TV,electronics,1,2641.14,5,132.06,0,2509.08,12/12/2024,03:51:17,stripe,completed,12,2024
JKSB06FVWSPJ,johnryan@protonmail.com,fitness tracker band,electronics,1,1344.46,10,134.45,0,1210.01,12/03/2024,23:56:23,paypal,completed,12,2024
K00J8V2ADL0C,johnryan@protonmail.com,cutting board set,kitchenware,1,595.45,15,89.32,0,506.13,12/27/2024,01:23:38,credit_card,completed,12,2024
5AZ09UWHPJ7B,niaowen@outlook.com,microwave oven,home_appliances,1,3683.94,0,0.0,0,3683.94,12/20/2024,04:09:24,stripe,completed,12,2024
S76TD5VDL269,niaowen@outlook.com,science fiction novel,books,1,99.31,0,0.0,0,99.31,12/24/2024,20:22:41,credit_card,completed,12,2024
RCIWWZLFNCWI,budcharlieton@gmail.com,running shoes,footwear,1,185.52,0,0.0,0,185.52,12/14/2024,07:15:32,stripe,completed,12,2024
KS48TKKKKO9V,budcharlieton@gmail.com,air conditioner,home_appliances,3,4100.65,10,1230.19,0,11071.74,12/23/2024,16:04:14,stripe,completed,12,2024
YUXZ64FF67YE,budcharlieton@gmail.com,hair straightener,beauty_products,4,45.92,0,0.0,0,183.69,12/04/2024,13:18:05,credit_card,completed,12,2024
OU7Z69L1OIPH,timoona@protonmail.com,toaster accessories,home_appliances,1,1424.23,0,0.0,0,1424.23,12/20/2024,17:40:45,paypal,completed,12,2024
2IWKEHZO6UPK,timoona@protonmail.com,bookshelf organizers,books,1,40.73,0,0.0,9.46,50.19,12/23/2024,09:32:48,paypal,completed,12,2024
FG9EAUB3JFCK,timoona@protonmail.com,educational toys,toys,1,82.63,20,16.53,0,66.11,12/23/2024,08:12:29,stripe,completed,12,2024
AUCBDETWIQ27,timoona@protonmail.com,makeup sponge,beauty_products,1,107.4,0,0.0,0,107.4,12/17/2024,12:12:37,paypal,completed,12,2024
HPF249CVPM0I,timoona@protonmail.com,dress shirt,clothing,1,587.27,0,0.0,0,587.27,12/21/2024,02:11:59,credit_card,completed,12,2024
4TR1D2X1NR5D,timoona@protonmail.com,dollhouse accessories,toys,1,279.03,0,0.0,0,279.03,12/31/2024,21:38:28,stripe,completed,12,2024
RAZOFX9QLSFZ,timoona@protonmail.com,home security system,electronics,1,4030.71,25,1007.68,0,3023.04,12/22/2024,20:59:58,stripe,completed,12,2024
1UW9QPFL3GV7,timoona@protonmail.com,garden bench,furniture,1,5281.01,20,1056.2,0,4224.81,12/22/2024,22:40:52,stripe,completed,12,2024
ORU9TRCL5TXQ,timoona@protonmail.com,dress shoes,footwear,1,930.85,0,0.0,0,930.85,12/16/2024,06:25:10,stripe,completed,12,2024
710VLTGCUZTK,dansam@yahoo.com,sports water bottle,sports_equipment,1,75.53,0,0.0,0,75.53,12/30/2024,00:16:11,credit_card,completed,12,2024
IZSO3ZTV9VCJ,dansam@yahoo.com,gaming chair,furniture,1,9126.49,0,0.0,0,9126.49,12/13/2024,02:59:38,paypal,completed,12,2024
PCEGMRD0I3H0,dansam@yahoo.com,hair care set,beauty_products,2,299.32,20,119.73,0,478.91,12/13/2024,11:43:43,paypal,completed,12,2024
U0JA87WKEKX7,samnate@outlook.com,air purifier,home_appliances,1,3941.46,0,0.0,0,3941.46,12/27/2024,05:08:27,paypal,completed,12,2024
7R74GME2RRG0,samnate@outlook.com,microwave oven accessories,home_appliances,1,1405.97,0,0.0,0,1405.97,12/03/2024,05:37:33,credit_card,completed,12,2024
