transaction_id,user_email,product_name,product_category,quantity,unit_price,discount_percent,discount_amount,shipping_cost,total_price,purchase_date,purchase_time,payment_method,purchase_status,month,year
ACW437UPJ664,paulvontim@outlook.com,trampoline accessories,toys,1,13.68,0,0.0,11.67,25.35,05/26/2023,10:45:03,paypal,completed,5,2023
SZL2IZ8NYJZV,yassam@yahoo.com,romance novel,books,1,89.06,0,0.0,0,89.06,05/24/2023,18:02:30,paypal,completed,5,2023
NFL9XONKOJIL,yassam@yahoo.com,home security system,electronics,1,3721.38,10,372.14,0,3349.24,05/17/2023,13:18:41,credit_card,completed,5,2023
V9A5YX7JSHWF,yassam@yahoo.com,remote control car,toys,1,238.2,0,0.0,0,238.2,05/08/2023,19:53:32,credit_card,completed,5,2023
M4T78WD9MM7D,yassam@yahoo.com,elliptical machine,sports_equipment,1,1524.95,20,304.99,0,1219.96,05/06/2023,11:05:57,credit_card,completed,5,2023
3Z0TLAF4TT6W,yassam@yahoo.com,boxing gloves,sports_equipment,1,1350.33,15,202.55,0,1147.78,05/03/2023,12:21:40,stripe,completed,5,2023
YK4975VDBBTI,yassam@yahoo.com,swimwear,clothing,1,219.98,0,0.0,0,219.98,05/07/2023,11:01:06,credit_card,completed,5,2023
J130DDS3FDQD,yassam@yahoo.com,board game storage,toys,1,38.46,0,0.0,6.38,44.84,05/22/2023,15:42:36,credit_card,completed,5,2023
N8PWXXDBTYTQ,ianvanwill@outlook.com,stuffed animal storage,toys,1,25.54,0,0.0,12.9,38.44,05/21/2023,03:39:52,paypal,completed,5,2023
5UKBMM00GKPR,ianvanwill@outlook.com,sports towel,sports_equipment,1,1342.18,0,0.0,0,1342.18,05/15/2023,09:27:56,paypal,completed,5,2023
CIWLH56CHN9B,ianvanwill@outlook.com,swimwear,clothing,2,217.53,0,0.0,0,435.06,05/04/2023,06:31:38,credit_card,completed,5,2023
KXONLF1U8KIV,ianvanwill@outlook.com,skateboard,sports_equipment,1,4749.44,0,0.0,0,4749.44,05/30/2023,18:06:37,paypal,completed,5,2023
FNR3PL3O9W8X,ianvanwill@outlook.com,sweater,clothing,1,470.59,0,0.0,0,470.59,05/09/2023,07:29:28,paypal,completed,5,2023
3S0XXLSD04QQ,ianvanwill@outlook.com,body lotion,beauty_products,1,16.16,0,0.0,10.19,26.35,05/19/2023,09:44:00,paypal,completed,5,2023
2HW153CYG8UC,ianvanwill@outlook.com,smart doorbell,electronics,1,453.02,0,0.0,0,453.02,05/16/2023,05:28:22,credit_card,completed,5,2023
XL2IKOIZTLEQ,ianvanwill@outlook.com,hair dryer,beauty_products,1,283.58,0,0.0,0,283.58,05/12/2023,19:21:59,stripe,completed,5,2023
W8HWAGP54D2P,ianvanwill@outlook.com,sweatshirt,clothing,1,136.81,25,34.2,0,102.61,05/17/2023,11:05:49,paypal,completed,5,2023
O5G9YNS00B2R,beavonray@outlook.com,pet crate,pet_supplies,1,252.19,0,0.0,0,252.19,05/01/2023,09:00:30,credit_card,completed,5,2023
9G9E2E0TEG61,beajaketon@yahoo.com,jumpsuit,clothing,2,515.75,25,257.88,0,773.63,05/04/2023,11:32:42,credit_card,completed,5,2023
JRB2XREE7Z1X,yantia@hotmail.com,dining table,furniture,2,6800.95,25,3400.48,0,10201.43,05/26/2023,17:05:05,credit_card,completed,5,2023
ZCL0ARJ1EJX9,troyxia@yahoo.com,pet carrier,pet_supplies,1,158.86,25,39.72,0,119.15,05/18/2023,00:49:41,paypal,completed,5,2023
41QS7SVT0XK0,troyxia@yahoo.com,cosmetic organizer,beauty_products,1,131.19,0,0.0,0,131.19,05/13/2023,00:15:45,stripe,completed,5,2023
1QZLJMPC3GE2,troyxia@yahoo.com,facial tissues,beauty_products,1,103.56,15,15.53,0,88.02,05/12/2023,08:52:11,stripe,completed,5,2023
