transaction_id,user_email,product_name,product_category,quantity,unit_price,discount_percent,discount_amount,shipping_cost,total_price,purchase_date,purchase_time,payment_method,purchase_status,month,year
4FESS8MEZ593,emmaosam@gmail.com,keyboard,electronics,5,2286.9,0,0.0,0,11434.5,05/30/2024,16:58:20,credit_card,completed,5,2024
6DFFDVA1DXPQ,emmaosam@gmail.com,blender accessories,home_appliances,1,2053.84,0,0.0,0,2053.84,05/01/2024,22:26:46,paypal,completed,5,2024
DTWDM8RFIU18,zialaquinn@hotmail.com,slow cooker parts,home_appliances,1,1190.98,0,0.0,0,1190.98,05/28/2024,02:42:23,credit_card,completed,5,2024
15HO4IWQLVUS,zialaquinn@hotmail.com,dehumidifier filters,home_appliances,1,2596.35,0,0.0,0,2596.35,05/29/2024,04:15:30,credit_card,completed,5,2024
ZEKSUKUJHAEP,zialaquinn@hotmail.com,bed,furniture,1,7908.75,15,1186.31,0,6722.44,05/02/2024,11:28:25,paypal,completed,5,2024
A0DFWV90HY2N,zialaquinn@hotmail.com,spatula,kitchenware,3,21.16,0,0.0,0,63.47,05/27/2024,09:21:42,stripe,completed,5,2024
YKUPHPC4FFDL,zialaquinn@hotmail.com,cast iron skillet,kitchenware,1,95.9,5,4.79,0,91.1,05/30/2024,10:42:38,stripe,completed,5,2024
EEZFTP27XZXL,zialaquinn@hotmail.com,slow cooker,home_appliances,1,2065.02,0,0.0,0,2065.02,05/02/2024,09:47:41,stripe,completed,5,2024
9WSHQXHF6GCY,ziamacjane@outlook.com,sofa,furniture,1,9675.74,0,0.0,0,9675.74,05/10/2024,12:30:45,paypal,completed,5,2024
6UKR7QBTRSH8,ziamacjane@outlook.com,pet odor eliminator,pet_supplies,1,39.84,0,0.0,5.46,45.3,05/12/2024,08:47:06,stripe,completed,5,2024
LRL2Y36E5ZTZ,emmawill@gmail.com,musical instruments for kids,toys,5,70.43,20,70.43,0,281.71,05/18/2024,03:13:24,stripe,completed,5,2024
RM7WE7YTYRCJ,ryandetimley@yahoo.com,gaming keyboard,electronics,1,3193.8,10,319.38,0,2874.42,05/24/2024,02:06:47,credit_card,completed,5,2024
G2G5DB2WDBI7,ryandetimley@yahoo.com,pet grooming gloves,pet_supplies,1,316.16,0,0.0,0,316.16,05/25/2024,10:48:39,stripe,completed,5,2024
T188LRQKVRHV,ryandetimley@yahoo.com,bookshelf organizers,books,1,40.11,10,4.01,11.43,47.53,05/20/2024,11:13:39,paypal,completed,5,2024
8ES40ZK32FR3,ryandetimley@yahoo.com,bed,furniture,5,7928.24,15,5946.18,0,33695.02,05/07/2024,11:59:57,credit_card,completed,5,2024
L3PRIPISO1UC,vincelequinn@gmail.com,vacuum cleaner,home_appliances,1,5406.45,0,0.0,0,5406.45,05/16/2024,19:17:20,credit_card,completed,5,2024
ZDADKN9O6RMV,vincelequinn@gmail.com,children's book,books,1,42.06,10,4.21,0,37.86,05/06/2024,05:10:28,stripe,completed,5,2024
CO95QI0NSQKL,vincelequinn@gmail.com,wardrobe organizers,furniture,2,2332.65,0,0.0,0,4665.3,05/17/2024,06:23:57,credit_card,completed,5,2024
VDTLGVLAA1I5,vincelequinn@gmail.com,flip flops,footwear,1,184.22,0,0.0,0,184.22,05/04/2024,23:00:01,stripe,completed,5,2024
M6XCP0XDFC6J,noahalhal@icloud.com,desk organizers,furniture,1,1801.55,0,0.0,0,1801.55,05/12/2024,18:20:57,stripe,completed,5,2024
XB3G5OUZCBM3,deevonsara@icloud.com,laptop,electronics,1,1342.64,0,0.0,0,1342.64,05/07/2024,11:32:11,paypal,completed,5,2024
1QD65ZUF30P7,deevonsara@icloud.com,lego storage,toys,2,267.96,5,26.8,0,509.13,05/23/2024,01:28:00,stripe,completed,5,2024
8JCWM3F9RU4Y,deevonsara@icloud.com,pet leash,pet_supplies,1,19.27,0,0.0,12.18,31.45,05/24/2024,03:35:55,credit_card,completed,5,2024
CW9SQHRL014B,vicviason@outlook.com,trampoline,toys,1,354.9,0,0.0,0,354.9,05/31/2024,12:05:23,credit_card,completed,5,2024
R35KW8GRMB5H,benned@outlook.com,bar stools,furniture,4,1387.99,0,0.0,0,5551.98,05/21/2024,15:22:38,stripe,completed,5,2024
5ZIBIZMJTE4F,benned@outlook.com,bar stools,furniture,1,1389.16,0,0.0,0,1389.16,05/21/2024,23:19:01,credit_card,completed,5,2024
MKTL3XPQ4NAL,faydetajton@gmail.com,history book,books,1,133.72,0,0.0,0,133.72,05/23/2024,13:53:21,paypal,completed,5,2024
AKPVPO22HO17,faydetajton@gmail.com,jeans,clothing,1,425.89,0,0.0,0,425.89,05/25/2024,21:08:59,credit_card,completed,5,2024
ZYWDLB9PL5HT,faydetajton@gmail.com,cotton pads,beauty_products,1,145.66,0,0.0,0,145.66,05/24/2024,16:11:42,stripe,completed,5,2024
I3B7NYNNYJQ7,faydetajton@gmail.com,insoles,footwear,4,421.82,0,0.0,0,1687.27,05/02/2024,14:55:45,stripe,completed,5,2024
3XW93C3X6ADU,faydetajton@gmail.com,sports headband,sports_equipment,1,1076.06,25,269.01,0,807.04,05/27/2024,02:08:25,credit_card,completed,5,2024
AEHQA16UQ21S,faydetajton@gmail.com,dollhouse accessories,toys,1,268.53,0,0.0,0,268.53,05/14/2024,19:50:56,credit_card,completed,5,2024
LPCU9OCR9HTM,faydetajton@gmail.com,dining table accessories,furniture,2,1986.47,0,0.0,0,3972.95,05/04/2024,18:43:33,credit_card,completed,5,2024
ELLQ4CK9VLNL,ulamacdavid@hotmail.com,patio umbrella,furniture,1,3406.0,10,340.6,0,3065.4,05/28/2024,18:37:33,credit_card,completed,5,2024
E1KTVX5QRJ27,xiasainteli@gmail.com,t-shirt,clothing,1,596.91,0,0.0,0,596.91,05/07/2024,04:23:39,stripe,completed,5,2024
MEOX569Z24IH,xiasainteli@gmail.com,mixing bowls,kitchenware,1,125.14,0,0.0,0,125.14,05/03/2024,13:14:13,credit_card,completed,5,2024
TD9Y3VPT759S,jadeelgia@gmail.com,mystery novel,books,1,94.44,0,0.0,0,94.44,05/08/2024,19:15:59,paypal,completed,5,2024
KMMV0VZH9SZ4,udohank@outlook.com,console table,furniture,1,1112.46,5,55.62,0,1056.84,05/20/2024,23:13:29,paypal,completed,5,2024
WDXJXLYPS12L,vialened@yahoo.com,coat,clothing,1,168.08,0,0.0,0,168.08,05/25/2024,03:42:49,paypal,completed,5,2024
TKYINXYGOKCY,vialened@yahoo.com,ankle boots,footwear,1,1191.68,5,59.58,0,1132.1,05/01/2024,09:58:57,stripe,completed,5,2024
MJW1YG4LXSJA,vialened@yahoo.com,foam roller,sports_equipment,1,1488.28,15,223.24,0,1265.04,05/30/2024,21:23:20,credit_card,completed,5,2024
ARW3MJ32XW7W,vialened@yahoo.com,smartphone,electronics,1,343.03,10,34.3,0,308.72,05/26/2024,21:13:21,paypal,completed,5,2024
CI0ZROBWR7VM,vialened@yahoo.com,pet water fountain,pet_supplies,1,117.04,15,17.56,0,99.48,05/27/2024,15:32:11,paypal,completed,5,2024
B319Y0TE64AH,vialened@yahoo.com,reading light,books,1,56.99,25,14.25,6.79,49.53,05/10/2024,02:01:17,stripe,completed,5,2024
H4PWKD9LS413,vialened@yahoo.com,baking set,kitchenware,1,888.06,0,0.0,0,888.06,05/26/2024,07:18:35,credit_card,completed,5,2024
DO9B41G2WQW1,vialened@yahoo.com,gaming mouse,electronics,1,3232.72,0,0.0,0,3232.72,05/09/2024,04:58:56,paypal,completed,5,2024
FWTCHRX5D1CE,vicryan@outlook.com,shoe laces,footwear,1,237.92,0,0.0,0,237.92,05/13/2024,21:32:54,credit_card,completed,5,2024
LA7LKJ4ZGL5K,fayealzack@gmail.com,pet crate,pet_supplies,1,264.29,15,39.64,0,224.64,05/07/2024,18:20:59,stripe,completed,5,2024
Z4BBZEYBDT4A,alicevonrex@yahoo.com,body lotion,beauty_products,1,17.03,0,0.0,0,17.03,05/16/2024,05:23:20,credit_card,completed,5,2024
M4XB4TEUPMAC,rexalfay@icloud.com,bed frame accessories,furniture,1,3035.88,0,0.0,0,3035.88,05/17/2024,12:45:25,stripe,completed,5,2024
ZVU5KYLQ8G19,xankate@yahoo.com,loungewear,clothing,2,56.75,0,0.0,0,113.51,05/25/2024,05:18:36,paypal,completed,5,2024
62JWSJU1N2CY,petertaj@yahoo.com,patio umbrella,furniture,1,3444.39,15,516.66,0,2927.73,05/15/2024,17:04:54,stripe,completed,5,2024
H4BYQHF14EJB,janevoncai@aol.com,bookshelf organizers,books,1,39.94,0,0.0,0,39.94,05/15/2024,04:16:25,credit_card,completed,5,2024
OGDJFGNQ9CI9,quastmark@icloud.com,coffee table books,furniture,1,1881.49,0,0.0,0,1881.49,05/02/2024,21:56:07,stripe,completed,5,2024
MY7FUCVHB58V,quastmark@icloud.com,wardrobe,furniture,1,2972.41,15,445.86,0,2526.55,05/16/2024,07:19:12,paypal,completed,5,2024
