transaction_id,user_email,product_name,product_category,quantity,unit_price,discount_percent,discount_amount,shipping_cost,total_price,purchase_date,purchase_time,payment_method,purchase_status,month,year
70NYR779XRGG,raylebellaley@protonmail.com,lip balm,beauty_products,1,73.82,10,7.38,0,66.43,04/28/2024,12:11:08,credit_card,completed,4,2024
6DJI7L5JCLY4,raylebellaley@protonmail.com,camera,electronics,1,240.01,0,0.0,0,240.01,04/03/2024,18:03:32,credit_card,completed,4,2024
PDOJFSPNANAW,raylebellaley@protonmail.com,water heater parts,home_appliances,1,1032.42,0,0.0,0,1032.42,04/01/2024,10:54:31,credit_card,completed,4,2024
XX4Z3V63M0G9,gabesiason@outlook.com,trench coat,clothing,1,218.32,10,21.83,0,196.48,04/06/2024,02:15:56,stripe,completed,4,2024
3S06CPPM5DRX,gabesiason@outlook.com,self-help book,books,1,139.08,20,27.82,0,111.26,04/09/2024,21:11:30,paypal,completed,4,2024
L9UD2U48NXIZ,gabesiason@outlook.com,cotton pads,beauty_products,1,145.85,0,0.0,0,145.85,04/16/2024,06:24:01,paypal,completed,4,2024
8TCQVFR4D8Y8,gabesiason@outlook.com,mixing bowls,kitchenware,1,123.82,0,0.0,0,123.82,04/07/2024,12:22:38,paypal,completed,4,2024
18JZ5MY1TVUK,wanmcjanesen@yahoo.com,mattress protector,furniture,1,1258.34,15,188.75,0,1069.59,04/16/2024,06:37:51,credit_card,completed,4,2024
JHSAEHT28D0K,wanmcjanesen@yahoo.com,pet leash,pet_supplies,1,19.58,15,2.94,7.65,24.29,04/05/2024,03:42:01,stripe,completed,4,2024
KBB6DIND8J2F,wanmcjanesen@yahoo.com,slippers,footwear,5,504.59,0,0.0,0,2522.96,04/21/2024,11:02:38,credit_card,completed,4,2024
TW9NQXDBSMZZ,wanmcjanesen@yahoo.com,travel toiletry bag,beauty_products,1,163.96,0,0.0,0,163.96,04/07/2024,07:21:48,stripe,completed,4,2024
8PUG6GP7DRRB,wanmcjanesen@yahoo.com,hair straightener,beauty_products,1,43.96,0,0.0,7.75,51.71,04/22/2024,02:57:44,stripe,completed,4,2024
6RA1K6D036VO,leolatim@yahoo.com,poetry collection,books,1,91.97,0,0.0,0,91.97,04/11/2024,07:11:39,paypal,completed,4,2024
