transaction_id,user_email,product_name,product_category,quantity,unit_price,discount_percent,discount_amount,shipping_cost,total_price,purchase_date,purchase_time,payment_method,purchase_status,month,year
2ZHGBT0G66E4,jaysaintcharlie@icloud.com,pet first aid kit,pet_supplies,3,308.99,0,0.0,0,926.98,10/06/2023,04:07:39,credit_card,completed,10,2023
YE2888CWZSZ1,jaysaintcharlie@icloud.com,blender,kitchenware,3,379.1,10,113.73,0,1023.57,10/06/2023,21:22:15,credit_card,completed,10,2023
LYC5RPPP5VMT,kylebob@hotmail.com,desk,furniture,1,9128.28,15,1369.24,0,7759.03,10/09/2023,04:57:39,paypal,completed,10,2023
MCPSKA9QCQQJ,ikewendy@aol.com,arch support,footwear,1,602.03,0,0.0,0,602.03,10/16/2023,17:14:56,stripe,completed,10,2023
757K368FPENN,franklakyle@icloud.com,makeup sponge,beauty_products,3,99.86,0,0.0,0,299.58,10/04/2023,14:10:37,paypal,completed,10,2023
KWYO2K3PU6KO,amberjaketon@gmail.com,suit,clothing,1,183.61,0,0.0,0,183.61,10/03/2023,20:35:24,credit_card,completed,10,2023
5RZ5C0TL49CL,amberjaketon@gmail.com,hiking boots,footwear,2,1202.97,5,120.3,0,2285.64,10/20/2023,13:16:22,stripe,completed,10,2023
CK54PNIUCE77,amberjaketon@gmail.com,trench coat,clothing,1,210.04,0,0.0,0,210.04,10/02/2023,06:09:20,credit_card,completed,10,2023
WXRUSAGVN5C0,amberjaketon@gmail.com,shoehorn,footwear,2,425.34,0,0.0,0,850.69,10/17/2023,04:46:13,paypal,completed,10,2023
G25L94XF2T8T,pauluma@yahoo.com,coffee machine,kitchenware,1,141.2,0,0.0,0,141.2,10/10/2023,08:24:44,stripe,completed,10,2023
ND5I5YE6TG26,pauluma@yahoo.com,travel toiletry bag,beauty_products,5,159.54,0,0.0,0,797.68,10/23/2023,10:32:03,credit_card,completed,10,2023
ZJV8IAQ4RKU0,pauluma@yahoo.com,VR headset accessories,electronics,2,1533.46,0,0.0,0,3066.92,10/05/2023,11:47:13,paypal,completed,10,2023
ABIB8D4K40KN,ritaeli@hotmail.com,video game console accessories,toys,1,135.78,0,0.0,0,135.78,10/12/2023,23:10:36,stripe,completed,10,2023
69WGE5BP95B5,ritaeli@hotmail.com,slow cooker,kitchenware,1,698.22,0,0.0,0,698.22,10/27/2023,21:00:43,paypal,completed,10,2023
87TX67PFHQ32,ritaeli@hotmail.com,sports watch,sports_equipment,1,398.48,0,0.0,0,398.48,10/20/2023,17:22:59,credit_card,completed,10,2023
PZGPGEOSI7U6,xandermcyas@protonmail.com,insoles,footwear,1,416.56,25,104.14,0,312.42,10/04/2023,11:34:04,stripe,completed,10,2023
5WTFUBGN3YYU,xandermcyas@protonmail.com,blender accessories,home_appliances,1,1994.98,0,0.0,0,1994.98,10/16/2023,08:26:05,paypal,completed,10,2023
NLDAGO8LEQJ6,xandermcyas@protonmail.com,mystery novel,books,1,92.63,0,0.0,0,92.63,10/20/2023,13:57:54,stripe,completed,10,2023
NGFO7BMDCCLW,xandermcyas@protonmail.com,pet food storage container,pet_supplies,1,69.95,0,0.0,0,69.95,10/18/2023,03:28:18,paypal,completed,10,2023
3HNGHW52W8LR,xandermcyas@protonmail.com,lego storage,toys,1,262.33,0,0.0,0,262.33,10/22/2023,22:16:12,stripe,completed,10,2023
MGCY8213UQL5,xandermcyas@protonmail.com,dumbbell set,sports_equipment,1,5165.99,0,0.0,0,5165.99,10/26/2023,21:28:02,paypal,completed,10,2023
U0D8QDQSID24,xandermcyas@protonmail.com,slow cooker,home_appliances,1,2011.77,0,0.0,0,2011.77,10/02/2023,02:31:22,paypal,completed,10,2023
44GEHAAX44S3,xandermcyas@protonmail.com,bookmarks,books,1,83.82,0,0.0,0,83.82,10/04/2023,00:55:00,paypal,completed,10,2023
KNEVEO19CFGQ,xandermcyas@protonmail.com,robot vacuum cleaner,electronics,1,6996.02,0,0.0,0,6996.02,10/20/2023,23:44:16,credit_card,completed,10,2023
OIX9OTKLMLW0,xandermcyas@protonmail.com,pet food storage container,pet_supplies,1,70.16,0,0.0,0,70.16,10/08/2023,08:30:29,credit_card,completed,10,2023
YUX438IPG9YZ,bellalapam@hotmail.com,armchair,furniture,2,9048.31,0,0.0,0,18096.62,10/10/2023,20:47:39,paypal,completed,10,2023
YYSMXQPMSY8H,bellalapam@hotmail.com,bookshelf,furniture,5,8625.83,20,8625.83,0,34503.33,10/13/2023,02:17:38,stripe,completed,10,2023
G0PLUM3SC803,bellalapam@hotmail.com,shoe storage,footwear,1,648.65,0,0.0,0,648.65,10/02/2023,00:54:44,credit_card,completed,10,2023
DGBQRRYQM8ZZ,bellalapam@hotmail.com,pet toothbrush,pet_supplies,1,77.84,0,0.0,0,77.84,10/26/2023,21:39:38,paypal,completed,10,2023
F2XTKSJ9Y38N,davidsiason@aol.com,pet water bowl,pet_supplies,1,38.78,0,0.0,10.39,49.17,10/12/2023,07:59:04,paypal,completed,10,2023
0E3S1EN92S1R,quinnmcmiason@aol.com,coat,clothing,1,163.81,10,16.38,0,147.43,10/28/2023,20:33:38,paypal,completed,10,2023
JOK5GGPCKFAX,quinnmcmiason@aol.com,sofa,furniture,1,9412.15,0,0.0,0,9412.15,10/03/2023,02:09:55,stripe,completed,10,2023
5ZZOHXIHJYB7,gialevicley@gmail.com,microwave oven accessories,home_appliances,3,1313.14,10,393.94,0,3545.48,10/09/2023,16:13:01,stripe,completed,10,2023
GCXFK92908UD,rexvantroy@gmail.com,romance novel,books,1,92.11,0,0.0,0,92.11,10/16/2023,19:26:54,credit_card,completed,10,2023
UPOV8JRRBFWE,ivyelwaltley@yahoo.com,textbook,books,1,111.14,0,0.0,0,111.14,10/18/2023,14:48:12,credit_card,completed,10,2023
64V0EBJFB7QX,ivyelwaltley@yahoo.com,boot shaper,footwear,1,475.22,0,0.0,0,475.22,10/23/2023,16:35:36,paypal,completed,10,2023
KLIMXKKSTRVY,yaradedavidsen@hotmail.com,cutting board set,kitchenware,1,568.72,0,0.0,0,568.72,10/17/2023,12:13:58,credit_card,completed,10,2023
494ZDQK9EAZV,yaradedavidsen@hotmail.com,makeup set,beauty_products,1,186.73,0,0.0,0,186.73,10/16/2023,05:59:24,stripe,completed,10,2023
V54CXQISUW8X,yaradedavidsen@hotmail.com,facial tissues,beauty_products,1,106.16,0,0.0,0,106.16,10/31/2023,09:59:01,paypal,completed,10,2023
NOMKV2FS2HSK,yaradedavidsen@hotmail.com,makeup remover wipes,beauty_products,1,49.75,5,2.49,0,47.26,10/06/2023,10:24:16,stripe,completed,10,2023
RJELNEUDMOFN,milaelyaraton@gmail.com,food processor,kitchenware,1,788.18,0,0.0,0,788.18,10/16/2023,00:40:57,credit_card,completed,10,2023
6IB8KIG118SZ,milaelyaraton@gmail.com,shoe bags,footwear,1,437.98,0,0.0,0,437.98,10/09/2023,09:15:25,credit_card,completed,10,2023
8F12YYLFZHF9,milaelyaraton@gmail.com,water heater parts,home_appliances,1,1005.54,0,0.0,0,1005.54,10/31/2023,05:59:58,paypal,completed,10,2023
IV6D6BQ7KFG3,milaelyaraton@gmail.com,robot building kit,toys,1,157.74,15,23.66,0,134.08,10/13/2023,00:11:22,paypal,completed,10,2023
06IMOZRHSRB1,milaelyaraton@gmail.com,can opener,kitchenware,1,265.78,0,0.0,0,265.78,10/23/2023,20:07:36,stripe,completed,10,2023
MK2RXEPVCYBO,owenfrankson@hotmail.com,pet grooming gloves,pet_supplies,1,304.59,10,30.46,0,274.13,10/20/2023,11:12:13,paypal,completed,10,2023
P40M7THI3PSK,danvantroy@aol.com,air purifier filters,home_appliances,1,1826.05,0,0.0,0,1826.05,10/28/2023,12:46:04,stripe,completed,10,2023
RB74Z18N4MIN,danvantroy@aol.com,travel toiletry bag,beauty_products,1,159.37,0,0.0,0,159.37,10/30/2023,14:20:57,stripe,completed,10,2023
9HJWK0S7RMG8,danvantroy@aol.com,pet training pads,pet_supplies,1,207.38,0,0.0,0,207.38,10/02/2023,00:54:59,credit_card,completed,10,2023
71HCPTIVIAJE,danvantroy@aol.com,sports watch,sports_equipment,1,397.39,0,0.0,0,397.39,10/07/2023,02:12:56,stripe,completed,10,2023
LP88L04DSEKS,danvantroy@aol.com,pet toothbrush,pet_supplies,3,77.02,0,0.0,0,231.05,10/31/2023,18:34:24,paypal,completed,10,2023
IXOTZU3H73RP,danvantroy@aol.com,food processor,home_appliances,1,1314.79,20,262.96,0,1051.83,10/10/2023,16:36:42,stripe,completed,10,2023
Y6HE9BBKZO7E,danvantroy@aol.com,USB flash drive,electronics,1,1979.8,0,0.0,0,1979.8,10/23/2023,05:02:52,stripe,completed,10,2023
